"Day","Section","Gear","Mean","Median","l95","u95","Date","DayType"
9,"Sauk","Boat",58.2425747726262,53.1659561503245,24.1857897646221,117.206073281994,"2019-02-09",1
10,"Skagit","Bank",32.1985529479249,29.2544617192614,8.36368132818679,66.6772595405281,"2019-02-10",1
10,"Sauk","Bank",86.9725656496554,83.988200586663,30.0586880788593,154.834532727115,"2019-02-10",1
10,"Skagit","Boat",58.2727704501005,56.6982728146896,30.7419925099915,96.8998477508768,"2019-02-10",1
10,"Sauk","Boat",64.8952397088694,62.1145507086342,31.0219113139466,118.915049063181,"2019-02-10",1
11,"Skagit","Bank",14.0391549365129,12.0576926552492,3.20776379330896,33.5185039113361,"2019-02-11",0
11,"Sauk","Bank",34.4309005753983,31.39766809996,12.4715261987324,83.0123140271142,"2019-02-11",0
11,"Skagit","Boat",27.7463921329074,26.2405449524348,11.2568978216218,55.5263962653821,"2019-02-11",0
11,"Sauk","Boat",26.4410340151014,24.0630375547254,9.68548013338913,62.0503935811361,"2019-02-11",0
12,"Skagit","Bank",16.2988442788678,13.5970253090159,3.71856878358382,46.3663254611292,"2019-02-12",0
12,"Sauk","Bank",34.6873143584198,29.2684997457657,10.9394669360955,82.5999105073127,"2019-02-12",0
12,"Skagit","Boat",33.1589339577568,29.098575266325,10.4609245857288,86.2208741456162,"2019-02-12",0
12,"Sauk","Boat",28.3016146128518,25.9935574845149,9.5720793235014,63.738863898784,"2019-02-12",0
13,"Skagit","Bank",17.5217314482753,14.8245277145836,4.00176191856546,42.0055041861589,"2019-02-13",0
13,"Sauk","Bank",34.8246414124239,29.865897207931,11.6054292248301,82.3078659257846,"2019-02-13",0
13,"Skagit","Boat",35.7019002289695,33.8801375268242,12.7465459524081,73.4001094720589,"2019-02-13",0
13,"Sauk","Boat",28.2520310958803,25.5790824000426,11.2802924650058,56.4868589463511,"2019-02-13",0
14,"Skagit","Bank",18.4692223824903,16.7498050506439,4.17575809867044,41.7639392119317,"2019-02-14",0
14,"Sauk","Bank",32.0222086085183,30.8920827504559,13.6726124680407,60.8792682041021,"2019-02-14",0
14,"Skagit","Boat",37.111261481522,35.5123997034733,18.0110551580504,61.3514456550512,"2019-02-14",0
14,"Sauk","Boat",26.3848890766404,24.7984756787549,13.2714335401257,48.6672641710585,"2019-02-14",0
15,"Skagit","Bank",22.8084653561996,20.3546736473406,6.00447665628483,53.7154734354475,"2019-02-15",0
15,"Sauk","Bank",50.6186753400609,48.1349835629812,20.6559938530071,94.8529111068415,"2019-02-15",0
15,"Skagit","Boat",50.1054724254697,49.3993576874876,25.1828494741749,81.0686006756521,"2019-02-15",0
15,"Sauk","Boat",52.8006308751254,50.7856847628158,27.6663570854213,92.2569758784316,"2019-02-15",0
16,"Skagit","Bank",63.5012876570252,57.5166926665308,15.9762405575361,140.15094201608,"2019-02-16",1
16,"Sauk","Bank",158.225890291719,156.177010957291,82.7034015501335,247.233028449005,"2019-02-16",1
16,"Skagit","Boat",154.563498566752,152.668205289389,86.4222763861164,232.714713606714,"2019-02-16",1
16,"Sauk","Boat",139.007859512752,133.660689993542,79.2076939876192,223.384967343443,"2019-02-16",1
17,"Skagit","Bank",63.6792249650466,59.4761584201052,16.6399572697844,136.985699511443,"2019-02-17",1
17,"Sauk","Bank",177.550374206373,176.367623935907,82.1524427851999,280.353927411529,"2019-02-17",1
17,"Skagit","Boat",171.464180351393,167.681467894444,107.815264747126,246.22416731596,"2019-02-17",1
17,"Sauk","Boat",145.424622391781,140.471718909244,79.5523913008365,227.149234511754,"2019-02-17",1
18,"Skagit","Bank",25.0260690187538,21.9601708768729,6.32395720012604,63.0549072889482,"2019-02-18",0
18,"Sauk","Bank",65.0348248884128,61.1533775027445,24.6838112903932,136.220500852114,"2019-02-18",0
18,"Skagit","Boat",69.8517359461018,65.4070305976542,30.9157469382233,134.976691848754,"2019-02-18",0
18,"Sauk","Boat",52.5574991755219,47.4665402170116,22.0172609927661,99.0225209253261,"2019-02-18",0
19,"Skagit","Bank",24.7689147409527,21.215933387291,6.06837311036163,65.132176368883,"2019-02-19",0
19,"Sauk","Bank",58.9744511844566,53.0336702905249,20.9673077499593,121.808825771505,"2019-02-19",0
19,"Skagit","Boat",74.6874508914215,67.8125282875398,33.4924200492501,142.45374195509,"2019-02-19",0
19,"Sauk","Boat",46.5942887178467,41.9327069766749,19.3596779284848,105.673194982561,"2019-02-19",0
20,"Skagit","Bank",23.5482599351109,20.817356030368,5.38692948859257,56.6558377092492,"2019-02-20",0
20,"Sauk","Bank",50.1272656246601,48.0989221176072,21.0180895832139,93.1356976458194,"2019-02-20",0
20,"Skagit","Boat",71.753722283047,70.293308223875,39.4917928030345,112.529176908505,"2019-02-20",0
20,"Sauk","Boat",39.8829043773832,37.6771532670353,20.0103027410049,72.5675811367945,"2019-02-20",0
21,"Skagit","Bank",26.1073029705928,23.1502022312586,7.1457151391121,60.210923665818,"2019-02-21",0
21,"Sauk","Bank",51.6009809392728,49.4310095980368,20.838591471376,95.0815158699709,"2019-02-21",0
21,"Skagit","Boat",114.963822028889,113.251177137954,73.191188581569,164.604277729321,"2019-02-21",0
21,"Sauk","Boat",55.7809474471861,53.3432892307349,29.0716983354746,98.5554571982406,"2019-02-21",0
22,"Skagit","Bank",25.4676960737553,23.0618917540624,7.43003707819997,56.6839943215389,"2019-02-22",0
22,"Sauk","Bank",53.4256357344945,50.313064049014,19.0606445519532,110.343283534369,"2019-02-22",0
22,"Skagit","Boat",116.201484809118,108.345315524729,59.2647478262383,226.048837712576,"2019-02-22",0
22,"Sauk","Boat",67.8010496024101,63.7136479851361,28.5758517339377,140.344929208861,"2019-02-22",0
23,"Skagit","Bank",65.1176395785316,60.493549131428,21.8817145937684,139.008867089639,"2019-02-23",1
23,"Sauk","Bank",142.506479023083,135.590298775788,50.4546977490394,269.327405491211,"2019-02-23",1
23,"Skagit","Boat",295.571193523937,290.737593392502,189.508166494534,415.167096926628,"2019-02-23",1
23,"Sauk","Boat",190.333066886154,179.909433009511,98.3022299319351,320.678841367309,"2019-02-23",1
24,"Skagit","Bank",67.7323073064763,63.6357593285844,23.0325888197378,138.976651847119,"2019-02-24",1
24,"Sauk","Bank",165.364383694773,161.967949799568,64.4373922334835,316.131000210242,"2019-02-24",1
24,"Skagit","Boat",322.610895706388,319.647396045515,220.852247827987,451.715173915631,"2019-02-24",1
24,"Sauk","Boat",239.636726936763,236.610867636999,140.2306466524,363.655825898591,"2019-02-24",1
25,"Skagit","Bank",29.312274520546,27.0507586317301,11.0785016386086,58.2594416679311,"2019-02-25",0
25,"Sauk","Bank",46.3975108289119,44.8099207710006,20.680851512099,81.1160309981597,"2019-02-25",0
25,"Skagit","Boat",102.426794418796,101.378062463083,63.0702970423142,147.895049442987,"2019-02-25",0
25,"Sauk","Boat",45.784238980702,43.6465157046607,25.8286889288374,74.7332020131692,"2019-02-25",0
26,"Skagit","Bank",34.9057127580625,32.0911466508628,14.3762246551635,69.3907148320446,"2019-02-26",0
26,"Sauk","Bank",46.2179819294864,44.6487699732559,21.4035150173533,78.4722020848156,"2019-02-26",0
26,"Skagit","Boat",114.124430860266,111.524381441964,75.2226471703735,167.935082964106,"2019-02-26",0
26,"Sauk","Boat",51.8847318663223,49.8488621826821,30.8532286963941,80.1532068560159,"2019-02-26",0
27,"Skagit","Bank",34.3476806968121,32.2824305366694,13.5305636353477,72.1200116147367,"2019-02-27",0
27,"Sauk","Bank",55.6933667475906,53.129690601835,25.0318103990532,99.1380962405929,"2019-02-27",0
27,"Skagit","Boat",77.7913947833365,74.9769649227377,43.5231253688867,123.836481207411,"2019-02-27",0
27,"Sauk","Boat",37.5407471319639,36.1939506133774,15.7905939432163,61.4708903555006,"2019-02-27",0
28,"Skagit","Bank",38.0813364006073,34.0200649244257,13.6762509333881,82.0472762964802,"2019-02-28",0
28,"Sauk","Bank",68.9676677465682,64.4330959512371,28.1521346396695,144.967256172093,"2019-02-28",0
28,"Skagit","Boat",106.144099441977,102.091668694806,49.935075292259,199.02902359678,"2019-02-28",0
28,"Sauk","Boat",44.1354984692506,41.6265425772143,18.608474704822,86.6524787654625,"2019-02-28",0
29,"Skagit","Bank",40.8951835156146,37.4181187418878,15.2994624976518,82.1516105036251,"2019-03-01",0
29,"Sauk","Bank",81.2647567588621,74.7176143836931,34.5049790180444,168.739201603399,"2019-03-01",0
29,"Skagit","Boat",135.491934879173,124.904000442491,62.0528947748995,260.318311021013,"2019-03-01",0
29,"Sauk","Boat",49.3572945690906,46.0511208901856,20.4327270090303,97.6997061912272,"2019-03-01",0
30,"Skagit","Bank",113.951922654546,111.981401703145,52.6083455962083,189.307288593721,"2019-03-02",1
30,"Sauk","Bank",240.109229310349,231.195056382576,150.554634121724,365.206608138668,"2019-03-02",1
30,"Skagit","Boat",450.835972162163,439.496962132666,317.762345460192,657.979311223005,"2019-03-02",1
30,"Sauk","Boat",132.946350664335,129.696174370918,86.9894307183762,204.341166281349,"2019-03-02",1
31,"Skagit","Bank",99.6232287775082,94.0445844329614,40.2342846845537,190.810991593531,"2019-03-03",1
31,"Sauk","Bank",204.034899316344,201.766210081535,117.082399092239,318.73022561884,"2019-03-03",1
31,"Skagit","Boat",389.756821238965,386.393929505757,266.118313294312,532.706729153208,"2019-03-03",1
31,"Sauk","Boat",137.002067131717,132.12135003783,84.5491221309487,213.589329096934,"2019-03-03",1
32,"Skagit","Bank",32.8433283259786,30.4014538941011,14.2433391418237,64.4461727071707,"2019-03-04",0
32,"Sauk","Bank",71.4272168076987,69.1112223936742,37.2967114404229,118.459258847715,"2019-03-04",0
32,"Skagit","Boat",79.0565586349025,76.2409366724729,42.3131428223496,123.067558793091,"2019-03-04",0
32,"Sauk","Boat",38.8958875073979,37.9189340595406,18.7531541005102,66.5448367370789,"2019-03-04",0
33,"Skagit","Bank",42.9641933543049,39.2967756496801,11.9370832579644,93.5551740656039,"2019-03-05",0
33,"Sauk","Bank",97.4713161906657,94.2683156489883,48.119459835221,158.153052446954,"2019-03-05",0
33,"Skagit","Boat",150.265328170678,148.008262842948,92.9695122375774,221.826261124437,"2019-03-05",0
33,"Sauk","Boat",41.6653658980098,41.1361885451915,17.5242299369599,72.7099406909366,"2019-03-05",0
34,"Skagit","Bank",42.5165568513767,38.4199908113102,13.5266334489318,84.3134062330287,"2019-03-06",0
34,"Sauk","Bank",64.6924063069791,62.8780775576006,33.0272001169608,109.024401296308,"2019-03-06",0
34,"Skagit","Boat",125.990494837224,125.044814227469,78.8434200438523,187.694607712317,"2019-03-06",0
34,"Sauk","Boat",35.5530366791423,34.3824627716289,16.1753938942926,62.4201337778049,"2019-03-06",0
35,"Skagit","Bank",46.1699013739499,42.069177622241,16.492070746881,95.7898327382906,"2019-03-07",0
35,"Sauk","Bank",71.2068343143429,65.8460244042566,28.0374208783216,142.439785281138,"2019-03-07",0
35,"Skagit","Boat",126.981242857567,117.63338274333,51.5440797244954,249.614849010829,"2019-03-07",0
35,"Sauk","Boat",45.5867668975174,42.2991247005625,16.9268816297268,93.3279808047056,"2019-03-07",0
36,"Skagit","Bank",51.1203368914759,47.4930293285702,18.6679006050963,105.277479663819,"2019-03-08",0
36,"Sauk","Bank",71.9869208009314,67.0743912855513,32.6434457991285,141.456658351602,"2019-03-08",0
36,"Skagit","Boat",122.945104435794,114.54702237019,49.9436371714001,252.162506151136,"2019-03-08",0
36,"Sauk","Boat",52.3818669942126,49.0608868386259,21.4312481381929,101.874473231868,"2019-03-08",0
37,"Skagit","Bank",141.724649280882,137.818485047871,80.2510013822345,210.478442675339,"2019-03-09",1
37,"Sauk","Bank",184.304948380166,180.098286388035,111.405995299927,280.148784269907,"2019-03-09",1
37,"Skagit","Boat",291.583571902792,289.026404158835,196.114034289744,416.420628175555,"2019-03-09",1
37,"Sauk","Boat",151.680594738685,146.797344073682,95.3747801871555,233.612968177151,"2019-03-09",1
38,"Skagit","Bank",133.925676680977,130.974944077119,66.7404442190169,227.950758863355,"2019-03-10",1
38,"Sauk","Bank",224.451592677692,220.698114215387,127.266207598428,353.288741843751,"2019-03-10",1
38,"Skagit","Boat",349.167570954674,342.928937331701,235.546465942578,497.696004320379,"2019-03-10",1
38,"Sauk","Boat",137.408215577646,134.390124906154,80.2504195429878,209.778771920754,"2019-03-10",1
39,"Skagit","Bank",59.8594271735098,58.1110988042863,29.2826194779072,104.572942601493,"2019-03-11",0
39,"Sauk","Bank",87.430322662465,86.1811167521141,52.1071340545102,141.09304978459,"2019-03-11",0
39,"Skagit","Boat",135.191329609117,131.291551786377,87.8208537936929,203.933250460926,"2019-03-11",0
39,"Sauk","Boat",69.6004014427063,67.0920525350535,38.7405261487817,110.746815928987,"2019-03-11",0
40,"Skagit","Bank",55.6835839198308,52.1007771042593,25.2225696058487,105.356521575604,"2019-03-12",0
40,"Sauk","Bank",64.7141623398473,63.7679992104957,33.6221660705507,102.204512256106,"2019-03-12",0
40,"Skagit","Boat",146.185057251408,141.868430705938,87.0709697542993,222.784241650226,"2019-03-12",0
40,"Sauk","Boat",42.2086985140285,39.8361709466539,20.2986354261837,73.0015148416647,"2019-03-12",0
41,"Skagit","Bank",60.7342716645097,53.4470774779707,21.6806588933437,140.973298624429,"2019-03-13",0
41,"Sauk","Bank",79.7063913276569,73.6226728199054,26.3710802541289,167.963657781478,"2019-03-13",0
41,"Skagit","Boat",189.099986203559,174.502649400433,84.0993961674735,369.559331715406,"2019-03-13",0
41,"Sauk","Boat",57.6084230670958,52.5669422627519,22.0974190126206,117.353588353752,"2019-03-13",0
42,"Skagit","Bank",62.7909333263429,54.4635854208848,21.4152228297098,147.891243000813,"2019-03-14",0
42,"Sauk","Bank",95.4765172696423,89.4250392891212,36.3368263058942,184.247464613808,"2019-03-14",0
42,"Skagit","Boat",229.87561864046,214.439211769778,106.620225877656,446.965620813649,"2019-03-14",0
42,"Sauk","Boat",77.0590433473796,72.7198070522742,32.4007904238223,149.95950317561,"2019-03-14",0
43,"Skagit","Bank",63.4576630511304,57.0214937823207,22.5015614964149,130.616541871296,"2019-03-15",0
43,"Sauk","Bank",112.476702646349,109.41749780927,45.7927293088028,196.997424196418,"2019-03-15",0
43,"Skagit","Boat",271.111020836134,266.799670343445,179.037364811967,383.336029780657,"2019-03-15",0
43,"Sauk","Boat",97.7596597527294,91.750496682792,55.3268246671881,167.214955349253,"2019-03-15",0
44,"Skagit","Bank",157.316386542657,149.878969324297,77.0807983580454,269.697547788862,"2019-03-16",1
44,"Sauk","Bank",259.791792775172,257.201029380928,151.616131606217,389.720032517154,"2019-03-16",1
44,"Skagit","Boat",538.083535632399,531.678298581767,368.122452545907,739.643465054284,"2019-03-16",1
44,"Sauk","Boat",193.280209985391,188.023593448135,114.88334645372,293.029851545956,"2019-03-16",1
45,"Skagit","Bank",183.1906196283,178.731368398301,108.928993493245,274.903275633955,"2019-03-17",1
45,"Sauk","Bank",283.021640539081,277.429256826281,183.205663918032,399.799261676202,"2019-03-17",1
45,"Skagit","Boat",468.300272862142,461.989240677635,339.892195787106,617.694358576886,"2019-03-17",1
45,"Sauk","Boat",180.556908015649,177.061197801121,114.490454300589,270.863426963281,"2019-03-17",1
46,"Skagit","Bank",57.6786488440379,53.5117287165613,24.0896766982467,128.163913221068,"2019-03-18",0
46,"Sauk","Bank",177.517559464186,168.448638203195,76.0889332557079,309.088225744303,"2019-03-18",0
46,"Skagit","Boat",222.046127909167,217.022839990389,147.408566435518,327.688682569369,"2019-03-18",0
46,"Sauk","Boat",137.613725707787,134.657886485165,74.0598299103017,224.634633284559,"2019-03-18",0
47,"Skagit","Bank",50.5304491351053,45.8312254177365,16.182923304638,112.446656521598,"2019-03-19",0
47,"Sauk","Bank",164.36424235964,151.437499179965,68.6868895381264,318.53746085726,"2019-03-19",0
47,"Skagit","Boat",244.52640490975,229.01214866314,113.132125919137,449.259453061813,"2019-03-19",0
47,"Sauk","Boat",162.865128496104,148.415029366911,67.3751888273209,359.065937121792,"2019-03-19",0
48,"Skagit","Bank",42.0702970452528,38.0206532098841,13.4480096255591,92.0771868504227,"2019-03-20",0
48,"Sauk","Bank",151.281418180753,140.435461261666,54.6978248662841,321.40528643968,"2019-03-20",0
48,"Skagit","Boat",248.589445857553,234.849624071086,127.49725374689,452.208317135557,"2019-03-20",0
48,"Sauk","Boat",176.554395053436,163.662870458086,71.0613186276507,383.36623987684,"2019-03-20",0
49,"Skagit","Bank",36.5684154938243,32.6033482862273,12.1328023722743,76.5442656198813,"2019-03-21",0
49,"Sauk","Bank",134.29196135697,129.276130023467,56.1160338553022,247.543247175934,"2019-03-21",0
49,"Skagit","Boat",252.606401788137,251.945959888267,168.27474228298,349.462375554807,"2019-03-21",0
49,"Sauk","Boat",187.556601355597,184.930433548283,110.386078568802,299.45566259764,"2019-03-21",0
50,"Skagit","Bank",34.4020690747764,30.373486052647,11.3688652197045,80.7250853777838,"2019-03-22",0
50,"Sauk","Bank",148.827569691877,145.536741827253,62.0829268811728,259.390730812876,"2019-03-22",0
50,"Skagit","Boat",248.807137985062,245.730276975324,165.748941055987,356.285208541493,"2019-03-22",0
50,"Sauk","Boat",273.886510408924,272.697747002461,167.543793624083,396.365117422926,"2019-03-22",0
51,"Skagit","Bank",82.7419182095544,77.2419019282384,26.0171179118331,172.523996466306,"2019-03-23",1
51,"Sauk","Bank",340.221045875127,333.356492306226,165.979643873367,548.954575079395,"2019-03-23",1
51,"Skagit","Boat",544.089152700883,538.711741967758,376.691917477823,762.309714649241,"2019-03-23",1
51,"Sauk","Boat",573.885220227851,567.046336628812,390.56219521654,817.322410241904,"2019-03-23",1
52,"Skagit","Bank",86.2602002211699,79.8615648631848,24.6945357790571,176.818880037359,"2019-03-24",1
52,"Sauk","Bank",299.719930935108,292.593436943755,141.353521047398,514.61385011268,"2019-03-24",1
52,"Skagit","Boat",612.176616023033,602.217266402302,415.59736843649,920.340041145614,"2019-03-24",1
52,"Sauk","Boat",440.89415088129,441.843616916285,277.746947246094,627.412718094604,"2019-03-24",1
53,"Skagit","Bank",34.8725021006982,30.0274323915473,9.14414767901011,83.1034236436184,"2019-03-25",0
53,"Sauk","Bank",128.301898731839,118.608342014311,51.5138584969551,285.294337772278,"2019-03-25",0
53,"Skagit","Boat",263.943502171979,241.380163003453,135.254255966805,487.487999830182,"2019-03-25",0
53,"Sauk","Boat",210.062258910106,197.504370540229,87.3503006009647,447.010302407944,"2019-03-25",0
54,"Skagit","Bank",37.2976255847802,32.0995794308357,9.11297474747728,88.1149863131272,"2019-03-26",0
54,"Sauk","Bank",139.616503998852,128.959798236598,50.5529670672394,323.135911348926,"2019-03-26",0
54,"Skagit","Boat",282.336121367518,265.878205810557,120.463910518107,575.47966816924,"2019-03-26",0
54,"Sauk","Boat",251.391313641055,230.087884896299,109.547177989545,500.850090437386,"2019-03-26",0
55,"Skagit","Bank",40.0795255609975,37.0229027032909,12.951758547162,89.3270841410965,"2019-03-27",0
55,"Sauk","Bank",139.550661339192,133.417558169013,63.7388674414676,238.129716222636,"2019-03-27",0
55,"Skagit","Boat",295.228612985024,287.216860169106,201.550612180124,426.865946101689,"2019-03-27",0
55,"Sauk","Boat",293.152735737094,289.209807149804,189.700014241163,435.161583847209,"2019-03-27",0
56,"Skagit","Bank",40.678225904965,38.2719558599426,16.1752615027583,81.1742635295416,"2019-03-28",0
56,"Sauk","Bank",126.284438977368,121.841399861801,66.5493180880132,208.196036804692,"2019-03-28",0
56,"Skagit","Boat",273.312851369277,266.469042583835,183.551307050672,398.987242513305,"2019-03-28",0
56,"Sauk","Boat",195.720585830149,191.679168686276,128.983258846351,287.014387764828,"2019-03-28",0
57,"Skagit","Bank",35.8169155245034,31.7789868610439,12.2642999238981,80.3494143762222,"2019-03-29",0
57,"Sauk","Bank",151.224326648533,146.261730543265,69.7915295934727,283.460262547177,"2019-03-29",0
57,"Skagit","Boat",347.693382337144,343.217188542154,247.175143016096,486.403387356546,"2019-03-29",0
57,"Sauk","Boat",252.199423988604,249.586815324313,166.530350502899,353.156453974355,"2019-03-29",0
58,"Skagit","Bank",79.7099199915672,69.5979031102356,21.6838269208127,184.776815393602,"2019-03-30",1
58,"Sauk","Bank",307.93269257247,295.644096422538,143.237420789226,531.910062043811,"2019-03-30",1
58,"Skagit","Boat",634.695649488886,626.892496300718,429.95719164297,878.027110554628,"2019-03-30",1
58,"Sauk","Boat",414.417602047937,401.356376420351,282.277616455789,581.953184494173,"2019-03-30",1
59,"Skagit","Bank",78.8132939617558,70.1716829871866,19.7150071738725,185.948976265595,"2019-03-31",1
59,"Sauk","Bank",315.054679424665,304.407027278717,144.004941132951,507.46377856128,"2019-03-31",1
59,"Skagit","Boat",564.07055311672,555.870008869235,359.369043418171,833.013590883381,"2019-03-31",1
59,"Sauk","Boat",285.662238412219,274.282264301182,159.582993385404,452.433184672089,"2019-03-31",1
