"Day","Section","Gear","Mean","Median","l95","u95","Date","DayType"
14,"Sauk","Boat",1.0125,1,0,4,"2019-02-14",0
15,"Skagit","Bank",0.3175,0,0,2,"2019-02-15",0
15,"Sauk","Bank",0.4575,0,0,2,"2019-02-15",0
15,"Skagit","Boat",0.9075,1,0,4,"2019-02-15",0
15,"Sauk","Boat",2.245,2,0,8,"2019-02-15",0
16,"Skagit","Bank",0.8325,1,0,3,"2019-02-16",1
16,"Sauk","Bank",1.115,1,0,4,"2019-02-16",1
16,"Skagit","Boat",2.745,2,0,7,"2019-02-16",1
16,"Sauk","Boat",6.0425,5,1,17,"2019-02-16",1
17,"Skagit","Bank",1.0375,1,0,4,"2019-02-17",1
17,"Sauk","Bank",1.375,1,0,5,"2019-02-17",1
17,"Skagit","Boat",3.145,3,0,8,"2019-02-17",1
17,"Sauk","Boat",5.2175,4,0,15.025,"2019-02-17",1
18,"Skagit","Bank",0.4025,0,0,2,"2019-02-18",0
18,"Sauk","Bank",0.5425,0,0,3,"2019-02-18",0
18,"Skagit","Boat",1.3025,1,0,5,"2019-02-18",0
18,"Sauk","Boat",1.915,1,0,7,"2019-02-18",0
19,"Skagit","Bank",0.3475,0,0,2,"2019-02-19",0
19,"Sauk","Bank",0.51,0,0,2.02499999999998,"2019-02-19",0
19,"Skagit","Boat",1.195,1,0,4,"2019-02-19",0
19,"Sauk","Boat",1.5875,1,0,5,"2019-02-19",0
20,"Skagit","Bank",0.385,0,0,2,"2019-02-20",0
20,"Sauk","Bank",0.3825,0,0,2,"2019-02-20",0
20,"Skagit","Boat",1.2825,1,0,4.02499999999998,"2019-02-20",0
20,"Sauk","Boat",1.2825,1,0,4,"2019-02-20",0
21,"Skagit","Bank",0.365,0,0,2,"2019-02-21",0
21,"Sauk","Bank",0.3725,0,0,2,"2019-02-21",0
21,"Skagit","Boat",2.215,2,0,6,"2019-02-21",0
21,"Sauk","Boat",1.5325,1,0,5,"2019-02-21",0
22,"Skagit","Bank",0.3325,0,0,2,"2019-02-22",0
22,"Sauk","Bank",0.48,0,0,2,"2019-02-22",0
22,"Skagit","Boat",2.0675,2,0,7,"2019-02-22",0
22,"Sauk","Boat",1.99,2,0,7,"2019-02-22",0
23,"Skagit","Bank",0.89,0,0,4,"2019-02-23",1
23,"Sauk","Bank",1.105,1,0,4,"2019-02-23",1
23,"Skagit","Boat",4.53,4,0,11,"2019-02-23",1
23,"Sauk","Boat",5.05,4,0,15,"2019-02-23",1
24,"Skagit","Bank",0.905,1,0,3.02499999999998,"2019-02-24",1
24,"Sauk","Bank",1.31,1,0,5,"2019-02-24",1
24,"Skagit","Boat",5.19,5,0,13,"2019-02-24",1
24,"Sauk","Boat",6.36,6,1,15.025,"2019-02-24",1
25,"Skagit","Bank",0.3975,0,0,2,"2019-02-25",0
25,"Sauk","Bank",0.38,0,0,2,"2019-02-25",0
25,"Skagit","Boat",1.685,1,0,6,"2019-02-25",0
25,"Sauk","Boat",1.0825,1,0,4,"2019-02-25",0
26,"Skagit","Bank",0.4475,0,0,2,"2019-02-26",0
26,"Sauk","Bank",0.3775,0,0,2,"2019-02-26",0
26,"Skagit","Boat",2.005,2,0,6,"2019-02-26",0
26,"Sauk","Boat",1.3525,1,0,5,"2019-02-26",0
27,"Skagit","Bank",0.465,0,0,2.02499999999998,"2019-02-27",0
27,"Sauk","Bank",0.4325,0,0,2,"2019-02-27",0
27,"Skagit","Boat",1.2,1,0,5,"2019-02-27",0
27,"Sauk","Boat",1.0175,1,0,4,"2019-02-27",0
28,"Skagit","Bank",0.57,0,0,3,"2019-02-28",0
28,"Sauk","Bank",0.535,0,0,2.02499999999998,"2019-02-28",0
28,"Skagit","Boat",1.7425,1,0,5.02499999999998,"2019-02-28",0
28,"Sauk","Boat",1.23,1,0,4.02499999999998,"2019-02-28",0
29,"Skagit","Bank",0.6225,0,0,3,"2019-03-01",0
29,"Sauk","Bank",0.6475,0,0,3,"2019-03-01",0
29,"Skagit","Boat",2.1675,2,0,7.02499999999998,"2019-03-01",0
29,"Sauk","Boat",1.4425,1,0,5,"2019-03-01",0
30,"Skagit","Bank",1.52,1,0,5,"2019-03-02",1
30,"Sauk","Bank",1.7025,1,0,6.02499999999998,"2019-03-02",1
30,"Skagit","Boat",7.76,7,1,18,"2019-03-02",1
30,"Sauk","Boat",3.5775,3,0,10,"2019-03-02",1
31,"Skagit","Bank",1.465,1,0,6,"2019-03-03",1
31,"Sauk","Bank",1.525,1,0,5,"2019-03-03",1
31,"Skagit","Boat",6.3675,6,1,15.025,"2019-03-03",1
31,"Sauk","Boat",3.58,3,0,10,"2019-03-03",1
32,"Skagit","Bank",0.4875,0,0,2.02499999999998,"2019-03-04",0
32,"Sauk","Bank",0.5675,0,0,3,"2019-03-04",0
32,"Skagit","Boat",1.2275,1,0,4,"2019-03-04",0
32,"Sauk","Boat",1.065,1,0,4,"2019-03-04",0
33,"Skagit","Bank",0.66,0,0,3,"2019-03-05",0
33,"Sauk","Bank",0.79,1,0,3,"2019-03-05",0
33,"Skagit","Boat",2.305,2,0,7,"2019-03-05",0
33,"Sauk","Boat",1.0375,1,0,3,"2019-03-05",0
34,"Skagit","Bank",0.83,0,0,3.02499999999998,"2019-03-06",0
34,"Sauk","Bank",0.4725,0,0,2.02499999999998,"2019-03-06",0
34,"Skagit","Boat",1.88,1,0,6.02499999999998,"2019-03-06",0
34,"Sauk","Boat",0.9375,1,0,4,"2019-03-06",0
35,"Skagit","Bank",0.89,0,0,4,"2019-03-07",0
35,"Sauk","Bank",0.605,0,0,3,"2019-03-07",0
35,"Skagit","Boat",1.955,2,0,7,"2019-03-07",0
35,"Sauk","Boat",1.355,1,0,5,"2019-03-07",0
36,"Skagit","Bank",1.12,1,0,4,"2019-03-08",0
36,"Sauk","Bank",0.64,0,0,3,"2019-03-08",0
36,"Skagit","Boat",1.885,1.5,0,6,"2019-03-08",0
36,"Sauk","Boat",1.3725,1,0,5,"2019-03-08",0
37,"Skagit","Bank",3.46,3,0,10,"2019-03-09",1
37,"Sauk","Bank",1.38,1,0,5,"2019-03-09",1
37,"Skagit","Boat",4.7575,4,1,11.025,"2019-03-09",1
37,"Sauk","Boat",4.055,3,0,11.025,"2019-03-09",1
38,"Skagit","Bank",2.8875,2,0,10,"2019-03-10",1
38,"Sauk","Bank",2.015,2,0,7,"2019-03-10",1
38,"Skagit","Boat",6.125,6,1,14,"2019-03-10",1
38,"Sauk","Boat",3.5125,3,0,10,"2019-03-10",1
39,"Skagit","Bank",1.34,1,0,5,"2019-03-11",0
39,"Sauk","Bank",0.8775,1,0,4,"2019-03-11",0
39,"Skagit","Boat",1.9625,2,0,6,"2019-03-11",0
39,"Sauk","Boat",2.2625,2,0,8,"2019-03-11",0
40,"Skagit","Bank",1.0375,1,0,4,"2019-03-12",0
40,"Sauk","Bank",0.8725,1,0,4,"2019-03-12",0
40,"Skagit","Boat",2.0975,2,0,6,"2019-03-12",0
40,"Sauk","Boat",1.315,1,0,5,"2019-03-12",0
41,"Skagit","Bank",1.1025,1,0,5,"2019-03-13",0
41,"Sauk","Bank",0.91,1,0,4,"2019-03-13",0
41,"Skagit","Boat",3.0425,2,0,10.025,"2019-03-13",0
41,"Sauk","Boat",1.7425,1,0,6,"2019-03-13",0
42,"Skagit","Bank",1.035,1,0,4,"2019-03-14",0
42,"Sauk","Bank",0.995,1,0,4,"2019-03-14",0
42,"Skagit","Boat",3.71,3,0,13,"2019-03-14",0
42,"Sauk","Boat",2.3775,2,0,7,"2019-03-14",0
43,"Skagit","Bank",0.9875,1,0,4,"2019-03-15",0
43,"Sauk","Bank",1.1575,1,0,4,"2019-03-15",0
43,"Skagit","Boat",4.0775,4,0,12,"2019-03-15",0
43,"Sauk","Boat",2.945,3,0,9.02499999999998,"2019-03-15",0
44,"Skagit","Bank",2.4925,2,0,8,"2019-03-16",1
44,"Sauk","Bank",2.5875,2,0,8,"2019-03-16",1
44,"Skagit","Boat",7.2725,7,1,17.025,"2019-03-16",1
44,"Sauk","Boat",7.27,6,1,21,"2019-03-16",1
45,"Skagit","Bank",2.4825,2,0,8,"2019-03-17",1
45,"Sauk","Bank",2.4825,2,0,8,"2019-03-17",1
45,"Skagit","Boat",6.365,6,1,15.025,"2019-03-17",1
45,"Sauk","Boat",9.24,8,1.975,27,"2019-03-17",1
46,"Skagit","Bank",0.7875,1,0,4,"2019-03-18",0
46,"Sauk","Bank",1.57,1,0,5,"2019-03-18",0
46,"Skagit","Boat",3.555,3,0,10,"2019-03-18",0
46,"Sauk","Boat",5.8475,5,0,16.025,"2019-03-18",0
47,"Skagit","Bank",0.7925,0,0,4,"2019-03-19",0
47,"Sauk","Bank",1.365,1,0,5,"2019-03-19",0
47,"Skagit","Boat",3.7925,3,0,10.025,"2019-03-19",0
47,"Sauk","Boat",6.2425,5,0,18,"2019-03-19",0
48,"Skagit","Bank",0.64,0,0,3.02499999999998,"2019-03-20",0
48,"Sauk","Bank",1.345,1,0,5,"2019-03-20",0
48,"Skagit","Boat",4.25,4,0,12,"2019-03-20",0
48,"Sauk","Boat",6.3525,5,0,17,"2019-03-20",0
49,"Skagit","Bank",0.585,0,0,3,"2019-03-21",0
49,"Sauk","Bank",1.14,1,0,4,"2019-03-21",0
49,"Skagit","Boat",4.3375,4,0,11,"2019-03-21",0
49,"Sauk","Boat",6.4725,6,1,15,"2019-03-21",0
50,"Skagit","Bank",0.445,0,0,2,"2019-03-22",0
50,"Sauk","Bank",1.205,1,0,4,"2019-03-22",0
50,"Skagit","Boat",5.175,5,0,13,"2019-03-22",0
50,"Sauk","Boat",8.935,8,2,21,"2019-03-22",0
51,"Skagit","Bank",1.4,1,0,5.02499999999998,"2019-03-23",1
51,"Sauk","Bank",2.85,2,0,9,"2019-03-23",1
51,"Skagit","Boat",13.835,13,4.975,29.025,"2019-03-23",1
51,"Sauk","Boat",17.015,16,6,35.05,"2019-03-23",1
52,"Skagit","Bank",1.3025,1,0,5,"2019-03-24",1
52,"Sauk","Bank",3.0125,2,0,8.02499999999998,"2019-03-24",1
52,"Skagit","Boat",14.2175,13,4,33,"2019-03-24",1
52,"Sauk","Boat",13.115,12,3.975,29,"2019-03-24",1
53,"Skagit","Bank",0.5175,0,0,2,"2019-03-25",0
53,"Sauk","Bank",1.135,1,0,4.02499999999998,"2019-03-25",0
53,"Skagit","Boat",5.81,5,1,18,"2019-03-25",0
53,"Sauk","Boat",6.585,6,1,19.05,"2019-03-25",0
54,"Skagit","Bank",0.515,0,0,3,"2019-03-26",0
54,"Sauk","Bank",1.2575,1,0,5,"2019-03-26",0
54,"Skagit","Boat",6.06,5,1,17,"2019-03-26",0
54,"Sauk","Boat",7.18,6,1,19,"2019-03-26",0
55,"Skagit","Bank",0.555,0,0,2.02499999999998,"2019-03-27",0
55,"Sauk","Bank",1.2775,1,0,5,"2019-03-27",0
55,"Skagit","Boat",6.57,6,1,15,"2019-03-27",0
55,"Sauk","Boat",7.7,7,1,18,"2019-03-27",0
56,"Skagit","Bank",0.5925,0,0,3,"2019-03-28",0
56,"Sauk","Bank",1.1975,1,0,4,"2019-03-28",0
56,"Skagit","Boat",4.7825,4,1,12,"2019-03-28",0
56,"Sauk","Boat",5.5375,5,1,13.025,"2019-03-28",0
57,"Skagit","Bank",0.44,0,0,2,"2019-03-29",0
57,"Sauk","Bank",1.2125,1,0,4.02499999999998,"2019-03-29",0
57,"Skagit","Boat",6.515,6,1,15,"2019-03-29",0
57,"Sauk","Boat",6.875,6,1,16.025,"2019-03-29",0
58,"Skagit","Bank",1,1,0,4,"2019-03-30",1
58,"Sauk","Bank",2.5575,2,0,8,"2019-03-30",1
58,"Skagit","Boat",11.8125,11,4,25.025,"2019-03-30",1
58,"Sauk","Boat",11.4725,11,3,23,"2019-03-30",1
59,"Skagit","Bank",0.975,1,0,4,"2019-03-31",1
59,"Sauk","Bank",2.16,2,0,7,"2019-03-31",1
59,"Skagit","Boat",11.95,11,3,26,"2019-03-31",1
59,"Sauk","Boat",7.6075,7,1,18,"2019-03-31",1
